2,14,5483250.011904761,5551962.000000001,5551962.000000001,1,0.4335006,5.8850056,15.1640211,0.1001643,2.9E-6,22897,0,18,237,18,237,5569007.0,9.129816,5569007.0
2,14,5483250.011904761,5551962.000000001,5551962.000000001,1,0.3969396,5.832947,15.0218067,0.1024562,2.4E-6,22897,0,18,237,18,237,5569007.0,9.0774144,5569007.0
2,14,5483250.011904761,5551962.000000001,5551962.000000001,1,0.3230836,5.0022966,14.1454307,0.0974339,3.2E-6,22897,0,18,237,18,237,5569007.0,9.035071,5569007.0
2,14,5483250.011904761,5551962.000000001,5551962.000000001,1,0.3045433,5.1236373,14.4293888,0.098272,3.2E-6,22897,0,18,237,18,237,5569007.0,9.1863644,5569007.0
2,14,5483250.011904761,5551962.000000001,5551962.000000001,1,0.33611,6.1139216,14.5179893,0.1015092,3.0E-6,22897,0,18,237,18,237,5569007.0,8.2970525,5569007.0
2,14,5483250.011904761,5551962.000000001,5551962.000000001,1,0.4188603,6.0734653,15.3757916,0.1032038,3.7E-6,22897,0,18,237,18,237,5569007.0,9.1840041,5569007.0
3,14,4736962.291935483,4762734.282741558,4769873.999999995,9,0.4461094,9.3167659,87.2682742,0.0813212,2.9E-6,29999,0,8,199,8,319,4778545.0,10.3913576,4778545.0
